pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
65 <pt<100 	6<chiso range<13 	10.0398	8.90566	4.0286	0.281522
65 <pt<100 	7<chiso range<12 	10.0398	8.70496	3.99101	0.334462
65 <pt<100 	7<chiso range<13 	10.0398	8.92821	4.04942	0.274506
65 <pt<100 	8<chiso range<13 	10.0398	8.72346	3.97411	0.331229
#######################################################################################
100 <pt<400 	3<chiso range<8 	3.56592	3.25562	2.38934	0.129868
100 <pt<400 	3<chiso range<9 	3.56592	3.12715	2.30553	0.190312
100 <pt<400 	3<chiso range<10 	3.56592	2.87802	2.10034	0.327518
100 <pt<400 	3<chiso range<11 	3.56592	2.94583	2.14367	0.289266
100 <pt<400 	3<chiso range<12 	3.56592	2.90946	2.11215	0.310802
100 <pt<400 	3<chiso range<13 	3.56592	3.02013	2.1967	0.248459
100 <pt<400 	4<chiso range<9 	3.56592	2.91897	2.16556	0.298745
100 <pt<400 	4<chiso range<10 	3.56592	2.66778	1.95224	0.460056
100 <pt<400 	4<chiso range<11 	3.56592	2.81191	2.04439	0.368819
100 <pt<400 	4<chiso range<12 	3.56592	2.76662	2.0101	0.397642
100 <pt<400 	4<chiso range<13 	3.56592	2.91764	2.12238	0.30545
100 <pt<400 	5<chiso range<10 	3.56592	2.50322	1.84095	0.577256
100 <pt<400 	5<chiso range<11 	3.56592	2.65226	1.94116	0.470677
100 <pt<400 	5<chiso range<12 	3.56592	2.64401	1.92802	0.478164
100 <pt<400 	5<chiso range<13 	3.56592	2.8091	2.05004	0.369173
100 <pt<400 	6<chiso range<11 	3.56592	2.73396	2.00415	0.415119
100 <pt<400 	6<chiso range<12 	3.56592	2.70756	1.97603	0.434386
100 <pt<400 	6<chiso range<13 	3.56592	2.88461	2.10903	0.323044
100 <pt<400 	7<chiso range<12 	3.56592	2.76557	2.0099	0.398204
100 <pt<400 	7<chiso range<13 	3.56592	2.94999	2.15199	0.286214
100 <pt<400 	8<chiso range<13 	3.56592	2.87094	2.07523	0.334893
#######################################################################################
