pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
50 <pt<60 	4<chiso range<9 	6.85406	6.78178	2.54745	0.0283735
50 <pt<60 	4<chiso range<10 	6.85406	6.28569	2.38342	0.238468
50 <pt<60 	4<chiso range<11 	6.85406	6.14577	2.34999	0.301401
50 <pt<60 	4<chiso range<12 	6.85406	5.70701	2.15813	0.531502
50 <pt<60 	4<chiso range<13 	6.85406	5.69864	2.15928	0.535095
50 <pt<60 	5<chiso range<10 	6.85406	6.27728	2.3717	0.243193
50 <pt<60 	5<chiso range<11 	6.85406	6.1135	2.33437	0.317242
50 <pt<60 	5<chiso range<12 	6.85406	5.60107	2.11206	0.593255
50 <pt<60 	5<chiso range<13 	6.85406	5.60246	2.11792	0.590957
50 <pt<60 	6<chiso range<11 	6.85406	5.63703	2.19244	0.555103
50 <pt<60 	6<chiso range<12 	6.85406	5.13282	1.9576	0.87926
50 <pt<60 	6<chiso range<13 	6.85406	5.18514	1.98125	0.842357
50 <pt<60 	7<chiso range<12 	6.85406	4.88906	1.87001	1.0508
50 <pt<60 	7<chiso range<13 	6.85406	4.97789	1.90748	0.983586
50 <pt<60 	8<chiso range<13 	6.85406	4.78901	1.83279	1.12672
#######################################################################################
60 <pt<80 	3<chiso range<8 	6.47281	5.48294	2.19999	0.449943
60 <pt<80 	3<chiso range<9 	6.47281	5.29956	2.12612	0.551827
60 <pt<80 	3<chiso range<10 	6.47281	5.40271	2.16547	0.494165
60 <pt<80 	3<chiso range<11 	6.47281	5.24197	2.10321	0.58522
60 <pt<80 	3<chiso range<12 	6.47281	5.1707	2.07634	0.627118
60 <pt<80 	3<chiso range<13 	6.47281	4.95061	1.98439	0.767087
60 <pt<80 	4<chiso range<9 	6.47281	4.82479	1.9462	0.846789
60 <pt<80 	4<chiso range<10 	6.47281	4.99344	2.01064	0.735771
60 <pt<80 	4<chiso range<11 	6.47281	4.87129	1.96258	0.816028
60 <pt<80 	4<chiso range<12 	6.47281	4.82944	1.94688	0.844104
60 <pt<80 	4<chiso range<13 	6.47281	4.61361	1.85545	1.00202
60 <pt<80 	5<chiso range<10 	6.47281	4.87001	1.95178	0.821199
60 <pt<80 	5<chiso range<11 	6.47281	4.7488	1.90587	0.904579
60 <pt<80 	5<chiso range<12 	6.47281	4.71434	1.89413	0.928379
60 <pt<80 	5<chiso range<13 	6.47281	4.4787	1.79548	1.11063
60 <pt<80 	6<chiso range<11 	6.47281	4.80324	1.91394	0.872321
60 <pt<80 	6<chiso range<12 	6.47281	4.75548	1.89891	0.904377
60 <pt<80 	6<chiso range<13 	6.47281	4.47198	1.78254	1.12246
60 <pt<80 	7<chiso range<12 	6.47281	4.67227	1.87991	0.95778
60 <pt<80 	7<chiso range<13 	6.47281	4.3575	1.74745	1.21051
60 <pt<80 	8<chiso range<13 	6.47281	4.28584	1.71606	1.27441
#######################################################################################
