pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
45 <pt<50 	3<chiso range<10 	43.543	5.72936	0.131579	0.185612	0.0702953	0.768652
45 <pt<50 	3<chiso range<11 	43.543	5.72936	0.131579	0.179832	0.0680843	0.708719
45 <pt<50 	3<chiso range<12 	43.543	5.72936	0.131579	0.181992	0.068841	0.732305
45 <pt<50 	3<chiso range<13 	43.543	5.72936	0.131579	0.171384	0.0649059	0.613267
45 <pt<50 	4<chiso range<9 	43.543	5.72936	0.131579	0.184076	0.069846	0.751606
45 <pt<50 	4<chiso range<10 	43.543	5.72936	0.131579	0.195035	0.0742286	0.854868
45 <pt<50 	4<chiso range<11 	43.543	5.72936	0.131579	0.187205	0.0711963	0.7813
45 <pt<50 	4<chiso range<12 	43.543	5.72936	0.131579	0.189096	0.0718054	0.801007
45 <pt<50 	4<chiso range<13 	43.543	5.72936	0.131579	0.176088	0.0669387	0.664916
45 <pt<50 	5<chiso range<10 	43.543	5.72936	0.131579	0.206876	0.0788562	0.95486
45 <pt<50 	5<chiso range<11 	43.543	5.72936	0.131579	0.196175	0.074706	0.864665
45 <pt<50 	5<chiso range<12 	43.543	5.72936	0.131579	0.197444	0.0750515	0.877593
45 <pt<50 	5<chiso range<13 	43.543	5.72936	0.131579	0.181555	0.0690935	0.723305
45 <pt<50 	6<chiso range<11 	43.543	5.72936	0.131579	0.208178	0.0808	0.948003
45 <pt<50 	6<chiso range<12 	43.543	5.72936	0.131579	0.208422	0.0804608	0.955032
45 <pt<50 	6<chiso range<13 	43.543	5.72936	0.131579	0.188557	0.0727091	0.783638
45 <pt<50 	7<chiso range<12 	43.543	5.72936	0.131579	0.177177	0.0681294	0.66928
45 <pt<50 	7<chiso range<13 	43.543	5.72936	0.131579	0.159313	0.0612297	0.452944
45 <pt<50 	8<chiso range<13 	43.543	5.72936	0.131579	0.16879	0.0646237	0.575805
#######################################################################################
50 <pt<60 	3<chiso range<8 	55.3336	6.85406	0.123868	0.163696	0.0613223	0.649487
50 <pt<60 	3<chiso range<9 	55.3336	6.85406	0.123868	0.159442	0.0599342	0.593552
50 <pt<60 	3<chiso range<10 	55.3336	6.85406	0.123868	0.148914	0.056446	0.443717
50 <pt<60 	3<chiso range<11 	55.3336	6.85406	0.123868	0.145354	0.0555236	0.386971
50 <pt<60 	3<chiso range<12 	55.3336	6.85406	0.123868	0.135773	0.0513895	0.231663
50 <pt<60 	3<chiso range<13 	55.3336	6.85406	0.123868	0.135228	0.0512824	0.221519
50 <pt<60 	4<chiso range<9 	55.3336	6.85406	0.123868	0.155571	0.0586224	0.540801
