pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
40 <pt<45 	4<chiso range<13 	63.3736	8.21353	22.9851	10.5364	38.879	0.670776	2.01415
40 <pt<45 	5<chiso range<10 	63.3736	8.21353	22.9851	8.91127	40.7032	0.234785	2.30861
40 <pt<45 	5<chiso range<11 	63.3736	8.21353	22.9851	9.10812	40.4459	0.29574	2.26934
40 <pt<45 	5<chiso range<12 	63.3736	8.21353	22.9851	9.81637	39.7272	0.492345	2.14596
40 <pt<45 	5<chiso range<13 	63.3736	8.21353	22.9851	9.79088	39.6962	0.487465	2.14576
40 <pt<45 	6<chiso range<11 	63.3736	8.21353	22.9851	10.2141	39.2416	0.59461	2.07253
40 <pt<45 	6<chiso range<12 	63.3736	8.21353	22.9851	11.0172	38.4294	0.773288	1.93671
40 <pt<45 	6<chiso range<13 	63.3736	8.21353	22.9851	10.8435	38.5504	0.739304	1.96145
40 <pt<45 	7<chiso range<12 	63.3736	8.21353	22.9851	10.2593	39.0847	0.609566	2.05594
40 <pt<45 	7<chiso range<13 	63.3736	8.21353	22.9851	10.1522	39.1508	0.585137	2.07071
40 <pt<45 	8<chiso range<13 	63.3736	8.21353	22.9851	10.801	38.4724	0.73606	1.95989
#######################################################################################
45 <pt<50 	3<chiso range<8 	43.543	5.72936	16.7455	5.77722	27.4529	0.0221504	1.74317
45 <pt<50 	3<chiso range<9 	43.543	5.72936	16.7455	5.85912	27.4221	0.0589373	1.73138
45 <pt<50 	3<chiso range<10 	43.543	5.72936	16.7455	6.19571	27.1288	0.199734	1.66734
45 <pt<50 	3<chiso range<11 	43.543	5.72936	16.7455	6.00276	27.3045	0.120899	1.70403
45 <pt<50 	3<chiso range<12 	43.543	5.72936	16.7455	6.07489	27.2256	0.151117	1.68871
45 <pt<50 	3<chiso range<13 	43.543	5.72936	16.7455	5.72077	27.5803	0.00398453	1.76115
45 <pt<50 	4<chiso range<9 	43.543	5.72936	16.7455	6.14443	27.2267	0.178912	1.68539
45 <pt<50 	4<chiso range<10 	43.543	5.72936	16.7455	6.51026	26.9066	0.316717	1.61617
45 <pt<50 	4<chiso range<11 	43.543	5.72936	16.7455	6.2489	27.129	0.219691	1.66262
45 <pt<50 	4<chiso range<12 	43.543	5.72936	16.7455	6.31202	27.0502	0.244295	1.64815
45 <pt<50 	4<chiso range<13 	43.543	5.72936	16.7455	5.8778	27.4782	0.0667614	1.73548
45 <pt<50 	5<chiso range<10 	43.543	5.72936	16.7455	6.9055	26.5918	0.449018	1.55054
45 <pt<50 	5<chiso range<11 	43.543	5.72936	16.7455	6.5483	26.882	0.330021	1.61049
45 <pt<50 	5<chiso range<12 	43.543	5.72936	16.7455	6.59068	26.8146	0.345508	1.59883
45 <pt<50 	5<chiso range<13 	43.543	5.72936	16.7455	6.0603	27.3312	0.144198	1.70364
45 <pt<50 	6<chiso range<11 	43.543	5.72936	16.7455	6.94896	26.6655	0.454329	1.54522
45 <pt<50 	6<chiso range<12 	43.543	5.72936	16.7455	6.9571	26.5953	0.459313	1.53709
45 <pt<50 	6<chiso range<13 	43.543	5.72936	16.7455	6.29403	27.2231	0.233775	1.66621
45 <pt<50 	7<chiso range<12 	43.543	5.72936	16.7455	5.91416	27.5602	0.0816529	1.73937
45 <pt<50 	7<chiso range<13 	43.543	5.72936	16.7455	5.31784	28.1252	0.202318	1.85913
45 <pt<50 	8<chiso range<13 	43.543	5.72936	16.7455	5.63419	27.7758	0.0443334	1.78958
#######################################################################################
