pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
65 <pt<100 	6<chiso range<13 	5.87758	7.84908	4.25149	0.46372
65 <pt<100 	7<chiso range<12 	5.87758	9.53724	5.07294	0.721408
65 <pt<100 	7<chiso range<13 	5.87758	8.67268	4.71083	0.593335
65 <pt<100 	8<chiso range<13 	5.87758	8.30019	4.48258	0.54045
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.21748	1.7159	2.71299	0.183716
100 <pt<400 	3<chiso range<9 	1.21748	1.2002	2.00134	0.00863422
100 <pt<400 	3<chiso range<10 	1.21748	1.23701	2.05168	0.00951903
100 <pt<400 	3<chiso range<11 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	3<chiso range<12 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	3<chiso range<13 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	4<chiso range<9 	1.21748	1.09744	1.84316	0.0651273
100 <pt<400 	4<chiso range<10 	1.21748	1.13716	1.90016	0.0422701
100 <pt<400 	4<chiso range<11 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	4<chiso range<12 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	4<chiso range<13 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	5<chiso range<10 	1.21748	0.88942	1.5359	0.213595
100 <pt<400 	5<chiso range<11 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	5<chiso range<12 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	5<chiso range<13 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	6<chiso range<11 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	6<chiso range<12 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	6<chiso range<13 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	7<chiso range<12 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	7<chiso range<13 	1.21748	2.11163	3.4133	0.261961
100 <pt<400 	8<chiso range<13 	1.21748	2.11163	3.4133	0.261961
#######################################################################################
